date,open,close,high,low,volume,turnover,amount
2007-02-09,2412.64,2397.25,2417.64,2376.02,55515532.0,0.0311,51302934000.0
2007-02-12,2397.85,2485.39,2485.76,2396.79,54992320.0,0.0308,51709437000.0
2007-02-13,2498.35,2522.63,2526.23,2489.66,51528862.0,0.028900000000000002,48227864900.0
2007-02-14,2527.56,2588.35,2594.66,2520.53,62777279.0,0.0351,58462267900.0
2007-02-15,2607.63,2668.63,2669.18,2607.63,71631329.0,0.0401,67415688300.0
2007-02-16,2692.67,2676.74,2717.57,2660.49,75908785.0,0.0425,71597577000.0
2007-02-26,2679.26,2707.68,2710.3,2641.12,74531560.0,0.0416,70981612300.0
2007-02-27,2717.81,2457.49,2719.52,2454.92,107736807.0,0.0601,101102755600.0
2007-02-28,2413.42,2544.57,2554.23,2413.33,82822571.0,0.0462,77148246100.0
2007-03-01,2550.26,2473.54,2550.33,2439.5,82159655.0,0.0458,74299578200.0
2007-03-02,2468.67,2508.73,2523.86,2455.82,57946805.0,0.0323,54222099500.0
2007-03-05,2503.82,2475.61,2541.82,2409.72,68517488.0,0.0382,63071754500.0
2007-03-06,2467.74,2520.29,2539.45,2452.14,52633153.0,0.029300000000000003,50261314100.0
2007-03-07,2532.98,2589.44,2594.46,2532.15,59720949.0,0.0332,57623239800.00001
2007-03-08,2597.72,2627.63,2628.45,2565.11,55386559.0,0.0308,53907621500.0
2007-03-09,2632.8,2611.39,2643.81,2587.49,70411326.0,0.0391,67933045100.0
2007-03-12,2612.96,2616.17,2619.5,2563.37,62468921.0,0.0347,60438197500.0
2007-03-13,2620.72,2640.17,2641.63,2605.23,65788908.0,0.0365,62061191800.0
2007-03-14,2609.93,2597.36,2625.12,2546.65,68952088.0,0.0382,66581939500.0
2007-03-15,2595.54,2645.55,2645.88,2595.54,63778489.0,0.0353,63266778500.0
2007-03-16,2656.01,2604.23,2665.39,2576.32,75331850.0,0.0417,74777024500.0
2007-03-19,2533.71,2659.41,2674.8,2523.3,73983566.0,0.040999999999999995,72943661100.0
2007-03-20,2669.64,2672.77,2674.47,2645.25,61249726.0,0.0339,61741482400.0
2007-03-21,2685.93,2702.6,2703.0,2666.89,64612957.0,0.035699999999999996,68369315599.99999
2007-03-22,2720.46,2711.32,2740.28,2702.41,83308074.0,0.0461,86036277700.0
2007-03-23,2710.36,2716.27,2726.62,2653.79,73911919.0,0.0408,76304490400.0
2007-03-26,2725.4,2764.03,2764.4,2713.93,76074773.0,0.042,77796101200.0
2007-03-27,2770.35,2784.02,2789.97,2753.02,80725127.0,0.044500000000000005,84018394700.0
2007-03-28,2787.24,2797.65,2806.08,2689.11,112209970.0,0.061799999999999994,112146081900.0
2007-03-29,2802.38,2783.3,2830.08,2782.93,106567239.0,0.058600000000000006,113233436300.00002
2007-03-30,2768.71,2781.78,2801.95,2753.15,62950706.0,0.0346,66536969300.0
2007-04-02,2793.96,2850.11,2850.15,2793.96,69247883.0,0.0379,76680507900.0
2007-04-03,2861.9,2888.12,2888.33,2852.57,77014495.0,0.042,87091853100.0
2007-04-04,2893.38,2911.82,2924.68,2875.69,75506658.0,0.0412,88456071199.99998
2007-04-05,2909.5,2945.04,2950.66,2895.42,74138991.0,0.04019999999999999,85195598400.0
2007-04-06,2921.73,2972.01,2977.46,2911.05,79102328.0,0.042800000000000005,93049572100.00002
2007-04-09,2988.38,3038.17,3043.06,2988.38,90901705.0,0.049100000000000005,106218793500.0
2007-04-10,3053.36,3081.57,3081.62,2993.11,100888342.0,0.054400000000000004,119702216000.0
2007-04-11,3092.09,3121.32,3121.54,3059.28,101669935.0,0.0548,124218923100.0
2007-04-12,3129.25,3176.44,3176.69,3114.91,92535186.0,0.049800000000000004,118434112300.0
2007-04-13,3182.78,3169.23,3211.61,3154.11,100653116.0,0.0542,129728360700.0
2007-04-16,3177.3,3256.0,3256.57,3177.29,87928940.0,0.0472,112706594200.0
2007-04-17,3273.43,3283.6,3288.17,3182.95,105307105.0,0.0565,133823425800.0
2007-04-18,3294.21,3304.5,3311.98,3244.93,101426707.0,0.054299999999999994,129242252500.0
2007-04-19,3297.95,3150.3,3297.95,3065.28,115270009.0,0.061,143830321600.0
2007-04-20,3165.67,3289.28,3297.41,3165.67,94469869.0,0.049699999999999994,118620475000.0
2007-04-23,3330.8,3431.32,3433.52,3330.8,109958991.0,0.057699999999999994,137583437700.0
2007-04-24,3462.48,3445.2,3490.81,3418.3,114643006.0,0.0601,149412298500.0
